pid,group,matrix_name,condition,response
422,Human,FAVvsP,opposed,12
422,Human,FAVvsMJP,together,0
422,Human,FAVvsP,opposed,12
422,Human,MDvsMIP/MJP,opposed,0
422,Human,FAVvsMJP,opposed,12
422,Human,FAVvsP,together,0
422,Human,MDvsMIP/MJP,together,0
423,Human,MDvsMIP/MJP,together,0
423,Human,MDvsMIP/MJP,together,0
423,Human,FAVvsMJP,together,4
423,Human,FAVvsP,opposed,6
423,Human,FAVvsMJP,together,3
423,Human,FAVvsP,together,3
423,Human,FAVvsMJP,opposed,6
423,Human,FAVvsMJP,opposed,3
423,Human,MDvsMIP/MJP,opposed,0
423,Human,MDvsMIP/MJP,opposed,0
423,Human,FAVvsP,together,1
423,Human,FAVvsP,opposed,9
424,Human,MDvsMIP/MJP,together,0
424,Human,FAVvsMJP,opposed,12
424,Human,MDvsMIP/MJP,opposed,0
424,Human,MDvsMIP/MJP,opposed,0
424,Human,FAVvsMJP,together,12
424,Human,FAVvsP,together,0
424,Human,FAVvsP,together,0
424,Human,FAVvsMJP,opposed,12
424,Human,MDvsMIP/MJP,together,0
424,Human,FAVvsMJP,together,0
424,Human,FAVvsP,opposed,12
424,Human,FAVvsP,opposed,12
425,Human,MDvsMIP/MJP,opposed,0
425,Human,FAVvsMJP,together,6
425,Human,MDvsMIP/MJP,opposed,0
425,Human,FAVvsP,together,0
425,Human,FAVvsP,opposed,5
425,Human,FAVvsMJP,together,0
425,Human,FAVvsP,opposed,12
425,Human,MDvsMIP/MJP,together,0
425,Human,MDvsMIP/MJP,together,6
425,Human,FAVvsP,together,1
425,Human,FAVvsMJP,opposed,12
425,Human,FAVvsMJP,opposed,6
426,Human,FAVvsMJP,opposed,5
426,Human,FAVvsP,opposed,0
426,Human,FAVvsP,together,6
426,Human,MDvsMIP/MJP,opposed,4
426,Human,MDvsMIP/MJP,together,3
426,Human,FAVvsMJP,opposed,6
426,Human,MDvsMIP/MJP,opposed,6
426,Human,FAVvsP,together,3
426,Human,FAVvsP,opposed,8
426,Human,FAVvsMJP,together,3
426,Human,FAVvsMJP,together,5
426,Human,MDvsMIP/MJP,together,4
427,Human,FAVvsMJP,together,4
427,Human,MDvsMIP/MJP,opposed,2
427,Human,FAVvsP,opposed,12
427,Human,FAVvsMJP,opposed,10
427,Human,FAVvsMJP,opposed,12
427,Human,FAVvsP,opposed,4
427,Human,FAVvsP,together,3
427,Human,FAVvsMJP,together,3
427,Human,MDvsMIP/MJP,together,0
427,Human,MDvsMIP/MJP,opposed,0
427,Human,MDvsMIP/MJP,together,0
427,Human,FAVvsP,together,1
428,Human,FAVvsMJP,opposed,12
428,Human,FAVvsMJP,together,10
428,Human,MDvsMIP/MJP,opposed,12
428,Human,MDvsMIP/MJP,opposed,11
428,Human,FAVvsP,together,9
428,Human,MDvsMIP/MJP,together,9
428,Human,FAVvsP,together,10
428,Human,FAVvsP,opposed,9
428,Human,FAVvsP,opposed,9
428,Human,FAVvsMJP,opposed,0
428,Human,FAVvsMJP,together,0
428,Human,MDvsMIP/MJP,together,12
429,Human,MDvsMIP/MJP,opposed,10
429,Human,FAVvsP,together,0
429,Human,FAVvsP,opposed,6
429,Human,MDvsMIP/MJP,opposed,9
429,Human,FAVvsMJP,together,1
429,Human,MDvsMIP/MJP,together,2
429,Human,FAVvsP,opposed,10
429,Human,FAVvsP,together,0
429,Human,FAVvsMJP,opposed,9
429,Human,FAVvsMJP,together,3
429,Human,MDvsMIP/MJP,together,1
429,Human,FAVvsMJP,opposed,11
430,Human,FAVvsMJP,together,12
430,Human,FAVvsMJP,opposed,0
430,Human,FAVvsMJP,together,6
430,Human,MDvsMIP/MJP,together,6
430,Human,FAVvsP,opposed,0
430,Human,MDvsMIP/MJP,opposed,5
430,Human,FAVvsMJP,opposed,6
430,Human,FAVvsP,together,1
430,Human,FAVvsP,together,0
430,Human,MDvsMIP/MJP,opposed,6
430,Human,MDvsMIP/MJP,together,0
430,Human,FAVvsP,opposed,10
431,Human,FAVvsMJP,together,9
431,Human,MDvsMIP/MJP,together,2
431,Human,FAVvsMJP,opposed,10
431,Human,FAVvsP,together,1
431,Human,FAVvsP,opposed,10
431,Human,MDvsMIP/MJP,opposed,8
431,Human,FAVvsP,opposed,4
431,Human,FAVvsMJP,together,6
431,Human,MDvsMIP/MJP,together,5
431,Human,MDvsMIP/MJP,opposed,0
431,Human,FAVvsP,together,6
431,Human,FAVvsMJP,opposed,5
432,Human,FAVvsMJP,opposed,0
432,Human,MDvsMIP/MJP,together,11
432,Human,FAVvsMJP,opposed,0
432,Human,MDvsMIP/MJP,opposed,12
432,Human,FAVvsP,together,12
432,Human,MDvsMIP/MJP,opposed,12
432,Human,FAVvsP,opposed,0
432,Human,MDvsMIP/MJP,together,12
432,Human,FAVvsMJP,together,12
432,Human,FAVvsMJP,together,12
432,Human,FAVvsP,opposed,0
432,Human,FAVvsP,together,12
433,Human,FAVvsP,together,12
433,Human,MDvsMIP/MJP,together,6
433,Human,FAVvsMJP,together,4
433,Human,FAVvsP,opposed,5
433,Human,FAVvsP,together,5
433,Human,MDvsMIP/MJP,opposed,0
433,Human,FAVvsMJP,together,3
433,Human,FAVvsP,opposed,3
433,Human,FAVvsMJP,opposed,1
433,Human,MDvsMIP/MJP,opposed,4
433,Human,FAVvsMJP,opposed,9
433,Human,MDvsMIP/MJP,together,3
434,Human,FAVvsP,opposed,12
434,Human,FAVvsP,together,2
434,Human,MDvsMIP/MJP,opposed,6
434,Human,FAVvsMJP,opposed,7
434,Human,FAVvsMJP,opposed,12
434,Human,MDvsMIP/MJP,together,0
434,Human,FAVvsMJP,together,1
434,Human,MDvsMIP/MJP,together,3
434,Human,FAVvsP,opposed,0
434,Human,FAVvsP,together,0
434,Human,MDvsMIP/MJP,opposed,9
434,Human,FAVvsMJP,together,6
435,Human,MDvsMIP/MJP,opposed,0
435,Human,FAVvsMJP,together,6
435,Human,FAVvsP,opposed,0
435,Human,FAVvsMJP,together,3
435,Human,MDvsMIP/MJP,together,0
435,Human,MDvsMIP/MJP,opposed,0
435,Human,FAVvsP,together,3
435,Human,MDvsMIP/MJP,together,0
435,Human,FAVvsP,together,0
435,Human,FAVvsP,opposed,0
435,Human,FAVvsMJP,opposed,6
435,Human,FAVvsMJP,opposed,6
436,Human,FAVvsP,opposed,0
436,Human,FAVvsMJP,opposed,7
436,Human,FAVvsMJP,together,6
436,Human,MDvsMIP/MJP,opposed,5
436,Human,MDvsMIP/MJP,together,5
436,Human,FAVvsP,together,6
436,Human,FAVvsP,opposed,5
436,Human,MDvsMIP/MJP,together,8
436,Human,FAVvsMJP,together,9
436,Human,FAVvsP,together,5
436,Human,MDvsMIP/MJP,opposed,10
436,Human,FAVvsMJP,opposed,5
437,Human,MDvsMIP/MJP,opposed,0
437,Human,MDvsMIP/MJP,together,0
437,Human,MDvsMIP/MJP,together,0
437,Human,FAVvsMJP,opposed,12
437,Human,FAVvsP,opposed,0
437,Human,MDvsMIP/MJP,opposed,0
437,Human,FAVvsMJP,together,0
437,Human,FAVvsMJP,together,0
437,Human,FAVvsP,together,0
437,Human,FAVvsMJP,opposed,12
437,Human,FAVvsP,opposed,12
437,Human,FAVvsP,together,0
438,Human,MDvsMIP/MJP,together,9
438,Human,FAVvsMJP,together,9
438,Human,FAVvsP,opposed,9
438,Human,MDvsMIP/MJP,together,11
438,Human,FAVvsMJP,opposed,11
438,Human,FAVvsMJP,together,11
438,Human,FAVvsP,together,2
438,Human,FAVvsP,together,0
438,Human,FAVvsMJP,opposed,6
438,Human,MDvsMIP/MJP,opposed,3
438,Human,MDvsMIP/MJP,opposed,3
438,Human,FAVvsP,opposed,1
439,Human,FAVvsP,opposed,8
439,Human,FAVvsMJP,opposed,12
439,Human,FAVvsP,together,0
439,Human,MDvsMIP/MJP,together,0
439,Human,MDvsMIP/MJP,opposed,0
439,Human,FAVvsMJP,together,0
439,Human,FAVvsP,opposed,12
439,Human,MDvsMIP/MJP,together,0
439,Human,MDvsMIP/MJP,opposed,1
439,Human,FAVvsMJP,together,1
439,Human,FAVvsP,together,1
439,Human,FAVvsMJP,opposed,11
440,Human,FAVvsMJP,opposed,6
440,Human,MDvsMIP/MJP,together,6
440,Human,MDvsMIP/MJP,opposed,5
440,Human,FAVvsMJP,together,6
440,Human,FAVvsP,opposed,0
440,Human,FAVvsP,opposed,1
440,Human,FAVvsP,together,2
440,Human,FAVvsMJP,opposed,6
440,Human,FAVvsP,together,0
440,Human,MDvsMIP/MJP,together,4
440,Human,FAVvsMJP,together,6
440,Human,MDvsMIP/MJP,opposed,4
441,Human,FAVvsMJP,opposed,9
441,Human,FAVvsMJP,opposed,9
441,Human,FAVvsP,opposed,5
441,Human,MDvsMIP/MJP,together,4
441,Human,MDvsMIP/MJP,together,6
441,Human,FAVvsP,together,3
441,Human,FAVvsP,opposed,8
441,Human,FAVvsMJP,together,2
441,Human,FAVvsP,together,6
441,Human,MDvsMIP/MJP,opposed,2
441,Human,FAVvsMJP,together,4
441,Human,MDvsMIP/MJP,opposed,3
442,Human,MDvsMIP/MJP,together,5
442,Human,MDvsMIP/MJP,together,5
442,Human,FAVvsP,together,1
442,Human,FAVvsP,together,0
442,Human,FAVvsMJP,together,6
442,Human,FAVvsMJP,together,7
442,Human,MDvsMIP/MJP,opposed,0
442,Human,MDvsMIP/MJP,opposed,5
442,Human,FAVvsP,opposed,0
442,Human,FAVvsP,opposed,0
442,Human,FAVvsMJP,opposed,7
442,Human,FAVvsMJP,opposed,7
443,Human,FAVvsP,opposed,6
443,Human,FAVvsP,opposed,9
443,Human,MDvsMIP/MJP,opposed,0
443,Human,FAVvsP,together,6
443,Human,MDvsMIP/MJP,together,0
443,Human,FAVvsP,together,5
443,Human,FAVvsMJP,together,0
443,Human,FAVvsMJP,together,4
443,Human,MDvsMIP/MJP,together,0
443,Human,FAVvsMJP,opposed,12
443,Human,FAVvsMJP,opposed,8
443,Human,MDvsMIP/MJP,opposed,5
444,Human,FAVvsP,opposed,6
444,Human,FAVvsMJP,together,5
444,Human,MDvsMIP/MJP,together,7
444,Human,FAVvsP,together,0
444,Human,FAVvsMJP,opposed,6
444,Human,FAVvsMJP,together,3
444,Human,MDvsMIP/MJP,opposed,1
444,Human,FAVvsMJP,opposed,9
444,Human,MDvsMIP/MJP,opposed,0
444,Human,MDvsMIP/MJP,together,2
444,Human,FAVvsP,opposed,12
444,Human,FAVvsP,together,0
445,Human,FAVvsP,together,1
445,Human,FAVvsP,together,2
445,Human,FAVvsP,opposed,12
445,Human,FAVvsMJP,opposed,5
445,Human,MDvsMIP/MJP,opposed,3
445,Human,FAVvsP,opposed,12
445,Human,MDvsMIP/MJP,together,0
445,Human,MDvsMIP/MJP,together,0
445,Human,FAVvsMJP,opposed,8
445,Human,MDvsMIP/MJP,opposed,3
445,Human,FAVvsMJP,together,2
445,Human,FAVvsMJP,together,1
446,Human,MDvsMIP/MJP,opposed,2
446,Human,FAVvsP,opposed,9
446,Human,FAVvsMJP,opposed,10
446,Human,FAVvsP,opposed,10
446,Human,FAVvsMJP,together,1
446,Human,MDvsMIP/MJP,opposed,1
446,Human,FAVvsMJP,opposed,7
446,Human,FAVvsP,together,2
446,Human,FAVvsMJP,together,3
446,Human,MDvsMIP/MJP,together,5
446,Human,FAVvsP,together,4
446,Human,MDvsMIP/MJP,together,3
447,Human,FAVvsP,together,0
447,Human,MDvsMIP/MJP,together,2
447,Human,MDvsMIP/MJP,opposed,2
447,Human,FAVvsMJP,opposed,7
447,Human,FAVvsP,together,0
447,Human,FAVvsP,opposed,12
447,Human,MDvsMIP/MJP,opposed,1
447,Human,FAVvsP,opposed,12
447,Human,FAVvsMJP,together,5
447,Human,FAVvsMJP,opposed,12
447,Human,MDvsMIP/MJP,together,3
447,Human,FAVvsMJP,together,2
448,Human,FAVvsP,together,0
448,Human,FAVvsMJP,together,4
448,Human,MDvsMIP/MJP,opposed,2
448,Human,FAVvsMJP,together,4
448,Human,FAVvsMJP,opposed,7
448,Human,FAVvsP,together,0
448,Human,FAVvsMJP,opposed,7
448,Human,MDvsMIP/MJP,opposed,3
448,Human,MDvsMIP/MJP,together,1
448,Human,FAVvsP,opposed,2
448,Human,MDvsMIP/MJP,together,2
448,Human,FAVvsP,opposed,11
449,Human,MDvsMIP/MJP,opposed,0
449,Human,MDvsMIP/MJP,together,2
449,Human,MDvsMIP/MJP,opposed,0
449,Human,MDvsMIP/MJP,together,0
449,Human,FAVvsP,together,0
449,Human,FAVvsMJP,opposed,11
449,Human,FAVvsMJP,opposed,7
449,Human,FAVvsMJP,together,2
449,Human,FAVvsMJP,together,0
449,Human,FAVvsP,opposed,12
449,Human,FAVvsP,opposed,5
449,Human,FAVvsP,together,0
450,AI,FAVvsMJP,opposed,7
450,AI,FAVvsP,opposed,1
450,AI,FAVvsMJP,together,5
450,AI,MDvsMIP/MJP,opposed,0
450,AI,FAVvsP,together,0
450,AI,FAVvsP,opposed,1
450,AI,FAVvsMJP,opposed,6
450,AI,MDvsMIP/MJP,opposed,0
450,AI,MDvsMIP/MJP,together,1
450,AI,FAVvsMJP,together,4
450,AI,MDvsMIP/MJP,together,0
450,AI,FAVvsP,together,2
451,AI,FAVvsMJP,opposed,8
451,AI,FAVvsP,opposed,2
451,AI,MDvsMIP/MJP,opposed,0
451,AI,FAVvsP,opposed,4
451,AI,FAVvsMJP,together,6
451,AI,FAVvsP,together,0
451,AI,FAVvsMJP,together,1
451,AI,FAVvsMJP,opposed,9
451,AI,MDvsMIP/MJP,opposed,0
451,AI,MDvsMIP/MJP,together,3
451,AI,FAVvsP,together,0
451,AI,MDvsMIP/MJP,together,6
452,AI,MDvsMIP/MJP,together,2
452,AI,FAVvsMJP,together,0
452,AI,FAVvsMJP,opposed,6
452,AI,MDvsMIP/MJP,opposed,7
452,AI,FAVvsP,together,0
452,AI,FAVvsP,opposed,1
452,AI,MDvsMIP/MJP,opposed,6
452,AI,FAVvsP,opposed,12
452,AI,FAVvsMJP,together,2
452,AI,FAVvsP,together,0
452,AI,FAVvsMJP,opposed,6
452,AI,MDvsMIP/MJP,together,6
453,AI,MDvsMIP/MJP,opposed,3
453,AI,MDvsMIP/MJP,together,0
453,AI,FAVvsMJP,opposed,12
453,AI,MDvsMIP/MJP,together,0
453,AI,FAVvsP,opposed,11
453,AI,FAVvsMJP,together,5
453,AI,FAVvsP,together,0
453,AI,FAVvsMJP,opposed,10
453,AI,MDvsMIP/MJP,opposed,9
453,AI,FAVvsMJP,together,2
453,AI,FAVvsP,together,8
453,AI,FAVvsP,opposed,12
454,AI,FAVvsP,opposed,9
454,AI,FAVvsMJP,opposed,4
454,AI,MDvsMIP/MJP,together,5
454,AI,FAVvsMJP,together,9
454,AI,FAVvsMJP,together,8
454,AI,FAVvsP,together,7
454,AI,FAVvsP,together,4
454,AI,FAVvsP,opposed,4
454,AI,MDvsMIP/MJP,opposed,4
454,AI,MDvsMIP/MJP,opposed,4
454,AI,FAVvsMJP,opposed,8
454,AI,MDvsMIP/MJP,together,3
455,AI,MDvsMIP/MJP,together,2
455,AI,FAVvsP,opposed,4
455,AI,FAVvsMJP,together,4
455,AI,FAVvsP,together,0
455,AI,MDvsMIP/MJP,together,3
455,AI,FAVvsMJP,together,4
455,AI,FAVvsMJP,opposed,6
455,AI,MDvsMIP/MJP,opposed,9
455,AI,FAVvsP,opposed,5
455,AI,MDvsMIP/MJP,opposed,2
455,AI,FAVvsP,together,0
455,AI,FAVvsMJP,opposed,8
456,AI,MDvsMIP/MJP,opposed,2
456,AI,FAVvsMJP,opposed,12
456,AI,MDvsMIP/MJP,opposed,5
456,AI,MDvsMIP/MJP,together,6
456,AI,FAVvsP,together,0
456,AI,FAVvsP,together,0
456,AI,FAVvsP,opposed,1
456,AI,MDvsMIP/MJP,together,2
456,AI,FAVvsMJP,together,0
456,AI,FAVvsMJP,together,6
456,AI,FAVvsP,opposed,0
456,AI,FAVvsMJP,opposed,6
457,AI,MDvsMIP/MJP,together,2
457,AI,MDvsMIP/MJP,opposed,1
457,AI,MDvsMIP/MJP,opposed,12
457,AI,FAVvsP,opposed,12
457,AI,FAVvsP,opposed,7
457,AI,FAVvsMJP,together,1
457,AI,FAVvsP,together,9
457,AI,FAVvsMJP,opposed,6
457,AI,FAVvsP,together,0
457,AI,FAVvsMJP,together,1
457,AI,MDvsMIP/MJP,together,4
457,AI,FAVvsMJP,opposed,10
458,AI,FAVvsP,together,9
458,AI,FAVvsMJP,opposed,5
458,AI,FAVvsP,opposed,0
458,AI,MDvsMIP/MJP,opposed,6
458,AI,FAVvsP,opposed,5
458,AI,FAVvsMJP,together,4
458,AI,FAVvsMJP,opposed,5
458,AI,MDvsMIP/MJP,together,4
458,AI,FAVvsP,together,2
458,AI,MDvsMIP/MJP,together,3
458,AI,FAVvsMJP,together,3
458,AI,MDvsMIP/MJP,opposed,6
459,AI,FAVvsMJP,together,5
459,AI,MDvsMIP/MJP,opposed,4
459,AI,FAVvsP,opposed,2
459,AI,MDvsMIP/MJP,together,5
459,AI,MDvsMIP/MJP,together,4
459,AI,FAVvsMJP,together,6
459,AI,FAVvsP,opposed,1
459,AI,FAVvsP,together,0
459,AI,MDvsMIP/MJP,opposed,5
459,AI,FAVvsP,together,0
459,AI,FAVvsMJP,opposed,12
459,AI,FAVvsMJP,opposed,10
460,AI,FAVvsMJP,together,6
460,AI,FAVvsMJP,opposed,6
460,AI,FAVvsMJP,together,6
460,AI,FAVvsP,opposed,0
460,AI,FAVvsP,opposed,0
460,AI,FAVvsP,together,0
460,AI,MDvsMIP/MJP,opposed,6
460,AI,FAVvsMJP,opposed,6
460,AI,MDvsMIP/MJP,together,6
460,AI,MDvsMIP/MJP,opposed,6
460,AI,FAVvsP,together,0
460,AI,MDvsMIP/MJP,together,6
461,AI,FAVvsP,together,12
461,AI,FAVvsP,opposed,0
461,AI,FAVvsMJP,opposed,6
461,AI,MDvsMIP/MJP,together,7
461,AI,FAVvsMJP,together,5
461,AI,FAVvsP,together,1
461,AI,MDvsMIP/MJP,opposed,9
461,AI,FAVvsMJP,together,6
461,AI,MDvsMIP/MJP,together,6
461,AI,FAVvsMJP,opposed,6
461,AI,FAVvsP,opposed,12
461,AI,MDvsMIP/MJP,opposed,3
462,AI,MDvsMIP/MJP,opposed,8
462,AI,MDvsMIP/MJP,together,2
462,AI,FAVvsMJP,together,3
462,AI,MDvsMIP/MJP,together,5
462,AI,FAVvsP,together,0
462,AI,FAVvsP,opposed,12
462,AI,MDvsMIP/MJP,opposed,12
462,AI,FAVvsMJP,together,1
462,AI,FAVvsMJP,opposed,8
462,AI,FAVvsP,opposed,7
462,AI,FAVvsMJP,opposed,12
462,AI,FAVvsP,together,0
463,AI,MDvsMIP/MJP,together,7
463,AI,FAVvsP,opposed,12
463,AI,FAVvsP,together,12
463,AI,FAVvsP,together,0
463,AI,FAVvsMJP,together,12
463,AI,MDvsMIP/MJP,together,0
463,AI,MDvsMIP/MJP,opposed,0
463,AI,MDvsMIP/MJP,opposed,12
463,AI,FAVvsMJP,together,0
463,AI,FAVvsMJP,opposed,0
463,AI,FAVvsP,opposed,0
463,AI,FAVvsMJP,opposed,12
464,AI,MDvsMIP/MJP,opposed,12
464,AI,FAVvsMJP,opposed,12
464,AI,FAVvsP,together,12
464,AI,MDvsMIP/MJP,opposed,12
464,AI,MDvsMIP/MJP,together,12
464,AI,FAVvsMJP,together,12
464,AI,FAVvsMJP,together,12
464,AI,FAVvsP,opposed,0
464,AI,MDvsMIP/MJP,together,12
464,AI,FAVvsP,opposed,0
464,AI,FAVvsMJP,opposed,7
464,AI,FAVvsP,together,0
465,AI,FAVvsMJP,together,0
465,AI,MDvsMIP/MJP,together,0
465,AI,FAVvsP,together,1
465,AI,MDvsMIP/MJP,together,0
465,AI,FAVvsMJP,together,0
465,AI,MDvsMIP/MJP,opposed,0
465,AI,FAVvsMJP,opposed,12
465,AI,FAVvsP,opposed,12
465,AI,FAVvsMJP,opposed,12
465,AI,FAVvsP,together,1
465,AI,MDvsMIP/MJP,opposed,5
465,AI,FAVvsP,opposed,12
466,AI,FAVvsMJP,together,9
466,AI,FAVvsP,together,10
466,AI,MDvsMIP/MJP,opposed,10
466,AI,FAVvsP,together,9
466,AI,MDvsMIP/MJP,together,9
466,AI,MDvsMIP/MJP,opposed,10
466,AI,FAVvsP,opposed,0
466,AI,MDvsMIP/MJP,together,8
466,AI,FAVvsMJP,opposed,3
466,AI,FAVvsP,opposed,1
466,AI,FAVvsMJP,opposed,7
466,AI,FAVvsMJP,together,7
467,AI,MDvsMIP/MJP,together,6
467,AI,FAVvsMJP,opposed,5
467,AI,FAVvsMJP,together,10
467,AI,FAVvsP,together,12
467,AI,FAVvsP,opposed,4
467,AI,FAVvsMJP,together,0
467,AI,FAVvsP,opposed,7
467,AI,MDvsMIP/MJP,opposed,6
467,AI,FAVvsMJP,opposed,4
467,AI,FAVvsP,together,7
467,AI,MDvsMIP/MJP,opposed,5
467,AI,MDvsMIP/MJP,together,4
468,AI,FAVvsP,together,12
468,AI,FAVvsMJP,opposed,12
468,AI,MDvsMIP/MJP,opposed,9
468,AI,FAVvsP,together,12
468,AI,FAVvsMJP,together,0
468,AI,FAVvsP,opposed,12
468,AI,FAVvsP,opposed,9
468,AI,FAVvsMJP,opposed,1
468,AI,MDvsMIP/MJP,opposed,0
468,AI,FAVvsMJP,together,0
468,AI,MDvsMIP/MJP,together,0
468,AI,MDvsMIP/MJP,together,0
469,AI,FAVvsMJP,opposed,3
469,AI,FAVvsP,opposed,10
469,AI,FAVvsP,together,7
469,AI,MDvsMIP/MJP,together,10
469,AI,MDvsMIP/MJP,together,9
469,AI,FAVvsP,opposed,5
469,AI,FAVvsP,together,4
469,AI,FAVvsMJP,together,7
469,AI,FAVvsMJP,opposed,1
469,AI,MDvsMIP/MJP,opposed,1
469,AI,FAVvsMJP,together,8
469,AI,MDvsMIP/MJP,opposed,4
470,AI,FAVvsP,opposed,12
470,AI,FAVvsMJP,together,0
470,AI,FAVvsP,together,0
470,AI,FAVvsP,opposed,12
470,AI,FAVvsMJP,opposed,12
470,AI,FAVvsMJP,together,0
470,AI,MDvsMIP/MJP,together,0
470,AI,FAVvsMJP,opposed,12
470,AI,MDvsMIP/MJP,opposed,0
470,AI,FAVvsP,together,0
470,AI,MDvsMIP/MJP,opposed,0
470,AI,MDvsMIP/MJP,together,0
471,AI,FAVvsMJP,opposed,12
471,AI,FAVvsP,together,12
471,AI,MDvsMIP/MJP,together,8
471,AI,FAVvsMJP,together,5
471,AI,MDvsMIP/MJP,together,0
471,AI,FAVvsMJP,together,6
471,AI,FAVvsMJP,opposed,7
471,AI,FAVvsP,opposed,10
471,AI,FAVvsP,opposed,9
471,AI,MDvsMIP/MJP,opposed,6
471,AI,FAVvsP,together,1
471,AI,MDvsMIP/MJP,opposed,4
472,AI,FAVvsMJP,together,6
472,AI,FAVvsMJP,together,0
472,AI,MDvsMIP/MJP,opposed,0
472,AI,MDvsMIP/MJP,opposed,0
472,AI,FAVvsP,opposed,12
472,AI,MDvsMIP/MJP,together,0
472,AI,FAVvsMJP,opposed,12
472,AI,MDvsMIP/MJP,together,0
472,AI,FAVvsP,together,0
472,AI,FAVvsMJP,opposed,12
472,AI,FAVvsP,opposed,0
472,AI,FAVvsP,together,0
473,AI,FAVvsMJP,opposed,2
473,AI,MDvsMIP/MJP,together,0
473,AI,FAVvsMJP,together,2
473,AI,FAVvsMJP,together,1
473,AI,FAVvsP,together,0
473,AI,MDvsMIP/MJP,together,0
473,AI,FAVvsMJP,opposed,12
473,AI,FAVvsP,opposed,0
473,AI,MDvsMIP/MJP,opposed,8
473,AI,FAVvsP,opposed,12
473,AI,MDvsMIP/MJP,opposed,12
473,AI,FAVvsP,together,0
474,AI,FAVvsP,together,0
474,AI,FAVvsMJP,opposed,12
474,AI,MDvsMIP/MJP,together,4
474,AI,FAVvsMJP,opposed,6
474,AI,MDvsMIP/MJP,opposed,6
474,AI,FAVvsP,opposed,0
474,AI,FAVvsMJP,together,6
474,AI,MDvsMIP/MJP,opposed,8
474,AI,MDvsMIP/MJP,together,6
474,AI,FAVvsMJP,together,6
474,AI,FAVvsP,together,0
474,AI,FAVvsP,opposed,0
475,AI,FAVvsP,together,0
475,AI,FAVvsP,opposed,0
475,AI,FAVvsMJP,together,6
475,AI,MDvsMIP/MJP,opposed,6
475,AI,FAVvsMJP,opposed,6
475,AI,MDvsMIP/MJP,together,6
475,AI,FAVvsP,together,0
475,AI,MDvsMIP/MJP,together,6
475,AI,FAVvsMJP,together,6
475,AI,FAVvsMJP,opposed,3
475,AI,FAVvsP,opposed,0
475,AI,MDvsMIP/MJP,opposed,6
476,AI,FAVvsP,together,1
476,AI,FAVvsP,opposed,10
476,AI,FAVvsMJP,together,5
476,AI,MDvsMIP/MJP,together,2
476,AI,FAVvsP,opposed,9
476,AI,FAVvsMJP,opposed,10
476,AI,MDvsMIP/MJP,together,1
476,AI,FAVvsMJP,together,1
476,AI,FAVvsMJP,opposed,11
476,AI,FAVvsP,together,1
476,AI,MDvsMIP/MJP,opposed,2
476,AI,MDvsMIP/MJP,opposed,1
477,AI,MDvsMIP/MJP,opposed,2
477,AI,FAVvsMJP,together,3
477,AI,FAVvsMJP,opposed,3
477,AI,FAVvsP,opposed,2
477,AI,MDvsMIP/MJP,together,8
477,AI,MDvsMIP/MJP,together,9
477,AI,MDvsMIP/MJP,opposed,1
477,AI,FAVvsMJP,opposed,0
477,AI,FAVvsP,opposed,0
477,AI,FAVvsP,together,6
477,AI,FAVvsMJP,together,8
477,AI,FAVvsP,together,8
478,AI,FAVvsMJP,opposed,7
478,AI,FAVvsMJP,together,3
478,AI,MDvsMIP/MJP,opposed,4
478,AI,MDvsMIP/MJP,together,5
478,AI,FAVvsMJP,together,3
478,AI,FAVvsMJP,opposed,7
478,AI,FAVvsP,opposed,4
478,AI,FAVvsP,opposed,11
478,AI,MDvsMIP/MJP,together,0
478,AI,MDvsMIP/MJP,opposed,8
478,AI,FAVvsP,together,0
478,AI,FAVvsP,together,0
479,AI,FAVvsMJP,opposed,5
479,AI,FAVvsP,opposed,3
479,AI,FAVvsP,together,0
479,AI,MDvsMIP/MJP,together,2
479,AI,FAVvsMJP,together,2
479,AI,FAVvsMJP,opposed,6
479,AI,FAVvsP,together,0
479,AI,MDvsMIP/MJP,opposed,2
479,AI,MDvsMIP/MJP,opposed,6
479,AI,FAVvsMJP,together,3
479,AI,FAVvsP,opposed,0
479,AI,MDvsMIP/MJP,together,3
480,AI,MDvsMIP/MJP,together,2
480,AI,FAVvsMJP,together,0
480,AI,FAVvsP,opposed,12
480,AI,MDvsMIP/MJP,opposed,0
480,AI,FAVvsP,opposed,4
480,AI,FAVvsMJP,opposed,12
480,AI,FAVvsP,together,1
480,AI,MDvsMIP/MJP,together,2
480,AI,FAVvsP,together,2
480,AI,FAVvsMJP,together,2
480,AI,FAVvsMJP,opposed,3
480,AI,MDvsMIP/MJP,opposed,0
481,AI,MDvsMIP/MJP,together,1
481,AI,MDvsMIP/MJP,together,5
481,AI,FAVvsMJP,together,7
481,AI,FAVvsP,opposed,12
481,AI,FAVvsP,together,1
481,AI,FAVvsMJP,opposed,7
481,AI,MDvsMIP/MJP,opposed,9
481,AI,FAVvsMJP,together,2
481,AI,MDvsMIP/MJP,opposed,10
481,AI,FAVvsP,opposed,4
481,AI,FAVvsP,together,0
481,AI,FAVvsMJP,opposed,7
482,AI,FAVvsP,together,8
482,AI,FAVvsP,opposed,10
482,AI,FAVvsMJP,opposed,5
482,AI,FAVvsMJP,opposed,4
482,AI,MDvsMIP/MJP,opposed,5
482,AI,MDvsMIP/MJP,opposed,8
482,AI,FAVvsP,together,6
482,AI,FAVvsMJP,together,9
