pid,group,matrix_name,condition,n,mean,sd,sem
290,AI,FAVvsP,opposed,2,7.5,0.7071067811865476,0.5
291,AI,FAVvsMJP,together,2,1.5,2.1213203435596424,1.4999999999999998
291,AI,FAVvsMJP,opposed,2,9.5,2.1213203435596424,1.4999999999999998
291,AI,MDvsMIP/MJP,together,2,0,0,0
291,AI,MDvsMIP/MJP,opposed,2,2,1.4142135623730951,1
291,AI,FAVvsP,together,2,0,0,0
291,AI,FAVvsP,opposed,2,9,4.242640687119285,2.9999999999999996
292,AI,FAVvsMJP,together,2,11,1.4142135623730951,1
292,AI,FAVvsMJP,opposed,2,0,0,0
292,AI,MDvsMIP/MJP,together,2,6,8.48528137423857,5.999999999999999
292,AI,MDvsMIP/MJP,opposed,2,0,0,0
292,AI,FAVvsP,together,2,12,0,0
292,AI,FAVvsP,opposed,2,0,0,0
293,AI,FAVvsMJP,together,2,0,0,0
293,AI,FAVvsMJP,opposed,2,11,1.4142135623730951,1
293,AI,MDvsMIP/MJP,together,2,0,0,0
293,AI,MDvsMIP/MJP,opposed,2,5.5,0.7071067811865476,0.5
293,AI,FAVvsP,together,2,0,0,0
293,AI,FAVvsP,opposed,2,9.5,3.5355339059327378,2.5
294,AI,FAVvsMJP,together,2,4,5.656854249492381,4
294,AI,FAVvsMJP,opposed,2,4.5,2.1213203435596424,1.4999999999999998
294,AI,MDvsMIP/MJP,together,2,3,1.4142135623730951,1
294,AI,MDvsMIP/MJP,opposed,2,6,4.242640687119285,2.9999999999999996
294,AI,FAVvsP,together,2,4,2.8284271247461903,2
294,AI,FAVvsP,opposed,2,5.5,4.949747468305833,3.4999999999999996
295,AI,FAVvsMJP,together,2,5,0,0
295,AI,FAVvsMJP,opposed,2,7,0,0
295,AI,MDvsMIP/MJP,together,2,0,0,0
295,AI,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
295,AI,FAVvsP,together,2,0,0,0
295,AI,FAVvsP,opposed,2,1.5,0.7071067811865476,0.5
296,AI,FAVvsMJP,together,2,6,0,0
296,AI,FAVvsMJP,opposed,2,12,0,0
296,AI,MDvsMIP/MJP,together,2,5,1.4142135623730951,1
296,AI,MDvsMIP/MJP,opposed,2,1,1.4142135623730951,1
296,AI,FAVvsP,together,2,0,0,0
296,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
297,AI,FAVvsMJP,together,2,3,2.8284271247461903,2
297,AI,FAVvsMJP,opposed,2,2,1.4142135623730951,1
297,AI,MDvsMIP/MJP,together,2,5.5,0.7071067811865476,0.5
297,AI,MDvsMIP/MJP,opposed,2,6.5,4.949747468305833,3.4999999999999996
297,AI,FAVvsP,together,2,9,4.242640687119285,2.9999999999999996
297,AI,FAVvsP,opposed,2,3,2.8284271247461903,2
298,AI,FAVvsMJP,together,2,0,0,0
298,AI,FAVvsMJP,opposed,2,12,0,0
298,AI,MDvsMIP/MJP,together,2,0,0,0
298,AI,MDvsMIP/MJP,opposed,2,0,0,0
298,AI,FAVvsP,together,2,0,0,0
298,AI,FAVvsP,opposed,2,12,0,0
299,AI,FAVvsMJP,together,2,0,0,0
299,AI,FAVvsMJP,opposed,2,11.5,0.7071067811865476,0.5
299,AI,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
299,AI,MDvsMIP/MJP,opposed,2,0,0,0
299,AI,FAVvsP,together,2,0,0,0
299,AI,FAVvsP,opposed,2,12,0,0
300,AI,FAVvsMJP,together,2,4.5,2.1213203435596424,1.4999999999999998
300,AI,FAVvsMJP,opposed,2,5,1.4142135623730951,1
300,AI,MDvsMIP/MJP,together,2,4.5,0.7071067811865476,0.5
300,AI,MDvsMIP/MJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
300,AI,FAVvsP,together,2,5,2.8284271247461903,2
300,AI,FAVvsP,opposed,2,2,2.8284271247461903,2
301,AI,FAVvsMJP,together,2,1.5,2.1213203435596424,1.4999999999999998
301,AI,FAVvsMJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
301,AI,MDvsMIP/MJP,together,2,4.5,2.1213203435596424,1.4999999999999998
301,AI,MDvsMIP/MJP,opposed,2,9.5,0.7071067811865476,0.5
301,AI,FAVvsP,together,2,0,0,0
301,AI,FAVvsP,opposed,2,2,1.4142135623730951,1
302,AI,FAVvsMJP,together,2,2,2.8284271247461903,2
302,AI,FAVvsMJP,opposed,2,11.5,0.7071067811865476,0.5
302,AI,MDvsMIP/MJP,together,2,5.5,6.363961030678928,4.5
302,AI,MDvsMIP/MJP,opposed,2,8,4.242640687119285,2.9999999999999996
302,AI,FAVvsP,together,2,0.5,0.7071067811865476,0.5
302,AI,FAVvsP,opposed,2,12,0,0
303,AI,FAVvsMJP,together,2,6,0,0
303,AI,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
303,AI,MDvsMIP/MJP,together,2,1,1.4142135623730951,1
303,AI,MDvsMIP/MJP,opposed,2,5,5.656854249492381,4
303,AI,FAVvsP,together,2,0,0,0
303,AI,FAVvsP,opposed,2,6,7.0710678118654755,5
304,AI,FAVvsMJP,together,2,1.5,0.7071067811865476,0.5
304,AI,FAVvsMJP,opposed,2,10,2.8284271247461903,2
304,AI,MDvsMIP/MJP,together,2,0,0,0
304,AI,MDvsMIP/MJP,opposed,2,11.5,0.7071067811865476,0.5
304,AI,FAVvsP,together,2,0,0,0
304,AI,FAVvsP,opposed,2,9.5,2.1213203435596424,1.4999999999999998
305,AI,FAVvsMJP,together,2,4.5,0.7071067811865476,0.5
305,AI,FAVvsMJP,opposed,2,9.5,2.1213203435596424,1.4999999999999998
305,AI,MDvsMIP/MJP,together,2,7,5.656854249492381,4
305,AI,MDvsMIP/MJP,opposed,2,5,5.656854249492381,4
305,AI,FAVvsP,together,2,1.5,2.1213203435596424,1.4999999999999998
305,AI,FAVvsP,opposed,2,5,0,0
306,AI,FAVvsMJP,together,2,2,1.4142135623730951,1
306,AI,FAVvsMJP,opposed,2,10.5,0.7071067811865476,0.5
306,AI,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
306,AI,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
306,AI,FAVvsP,together,2,1.5,0.7071067811865476,0.5
306,AI,FAVvsP,opposed,2,10.5,2.1213203435596424,1.4999999999999998
307,AI,FAVvsMJP,together,2,0,0,0
307,AI,FAVvsMJP,opposed,2,12,0,0
307,AI,MDvsMIP/MJP,together,2,0,0,0
307,AI,MDvsMIP/MJP,opposed,2,12,0,0
307,AI,FAVvsP,together,2,0,0,0
307,AI,FAVvsP,opposed,2,12,0,0
308,AI,FAVvsMJP,together,2,6,5.656854249492381,4
308,AI,FAVvsMJP,opposed,2,5.5,4.949747468305833,3.4999999999999996
308,AI,MDvsMIP/MJP,together,2,4,5.656854249492381,4
308,AI,MDvsMIP/MJP,opposed,2,5.5,4.949747468305833,3.4999999999999996
308,AI,FAVvsP,together,2,5.5,7.7781745930520225,5.499999999999999
308,AI,FAVvsP,opposed,2,2.5,2.1213203435596424,1.4999999999999998
309,AI,FAVvsMJP,together,2,4.5,2.1213203435596424,1.4999999999999998
309,AI,FAVvsMJP,opposed,2,8,1.4142135623730951,1
309,AI,MDvsMIP/MJP,together,2,4.5,0.7071067811865476,0.5
309,AI,MDvsMIP/MJP,opposed,2,8,0,0
309,AI,FAVvsP,together,2,1,1.4142135623730951,1
309,AI,FAVvsP,opposed,2,6,0,0
310,AI,FAVvsMJP,together,2,6,0,0
310,AI,FAVvsMJP,opposed,2,6,0,0
310,AI,MDvsMIP/MJP,together,2,12,0,0
310,AI,MDvsMIP/MJP,opposed,2,9,4.242640687119285,2.9999999999999996
310,AI,FAVvsP,together,2,0,0,0
310,AI,FAVvsP,opposed,2,0,0,0
311,AI,FAVvsMJP,together,2,3.5,2.1213203435596424,1.4999999999999998
311,AI,FAVvsMJP,opposed,2,10,0,0
311,AI,MDvsMIP/MJP,together,2,0,0,0
311,AI,MDvsMIP/MJP,opposed,2,11,1.4142135623730951,1
311,AI,FAVvsP,together,2,0,0,0
311,AI,FAVvsP,opposed,2,11,1.4142135623730951,1
312,AI,FAVvsMJP,together,2,2,1.4142135623730951,1
312,AI,FAVvsMJP,opposed,2,10,1.4142135623730951,1
312,AI,MDvsMIP/MJP,together,2,5,1.4142135623730951,1
312,AI,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
312,AI,FAVvsP,together,2,0.5,0.7071067811865476,0.5
312,AI,FAVvsP,opposed,2,3.5,2.1213203435596424,1.4999999999999998
313,AI,FAVvsMJP,together,2,6,8.48528137423857,5.999999999999999
313,AI,FAVvsMJP,opposed,2,0,0,0
313,AI,MDvsMIP/MJP,together,2,6,8.48528137423857,5.999999999999999
313,AI,MDvsMIP/MJP,opposed,2,12,0,0
313,AI,FAVvsP,together,2,6,8.48528137423857,5.999999999999999
313,AI,FAVvsP,opposed,2,0,0,0
314,AI,FAVvsMJP,together,2,5,4.242640687119285,2.9999999999999996
314,AI,FAVvsMJP,opposed,2,5.5,4.949747468305833,3.4999999999999996
314,AI,MDvsMIP/MJP,together,2,5.5,0.7071067811865476,0.5
314,AI,MDvsMIP/MJP,opposed,2,6.5,3.5355339059327378,2.5
314,AI,FAVvsP,together,2,7,7.0710678118654755,5
314,AI,FAVvsP,opposed,2,4.5,4.949747468305833,3.4999999999999996
315,AI,FAVvsMJP,together,2,6,0,0
315,AI,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
315,AI,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
315,AI,MDvsMIP/MJP,opposed,2,6,0,0
315,AI,FAVvsP,together,2,0,0,0
315,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
316,AI,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
316,AI,FAVvsMJP,opposed,2,0,0,0
316,AI,MDvsMIP/MJP,together,2,0,0,0
316,AI,MDvsMIP/MJP,opposed,2,4,5.656854249492381,4
316,AI,FAVvsP,together,2,12,0,0
316,AI,FAVvsP,opposed,2,8,5.656854249492381,4
317,AI,FAVvsMJP,together,2,11.5,0.7071067811865476,0.5
317,AI,FAVvsMJP,opposed,2,3.5,3.5355339059327378,2.5
317,AI,MDvsMIP/MJP,together,2,12,0,0
317,AI,MDvsMIP/MJP,opposed,2,12,0,0
317,AI,FAVvsP,together,2,5,7.0710678118654755,5
317,AI,FAVvsP,opposed,2,0,0,0
318,AI,FAVvsMJP,together,2,0,0,0
318,AI,FAVvsMJP,opposed,2,12,0,0
318,AI,MDvsMIP/MJP,together,2,0,0,0
318,AI,MDvsMIP/MJP,opposed,2,8.5,0.7071067811865476,0.5
318,AI,FAVvsP,together,2,3,2.8284271247461903,2
318,AI,FAVvsP,opposed,2,12,0,0
319,AI,FAVvsMJP,together,2,6,8.48528137423857,5.999999999999999
319,AI,FAVvsMJP,opposed,2,12,0,0
319,AI,MDvsMIP/MJP,together,2,0,0,0
319,AI,MDvsMIP/MJP,opposed,2,0,0,0
319,AI,FAVvsP,together,2,0.5,0.7071067811865476,0.5
319,AI,FAVvsP,opposed,2,0,0,0
320,AI,FAVvsMJP,together,2,4.5,0.7071067811865476,0.5
320,AI,FAVvsMJP,opposed,2,7,2.8284271247461903,2
320,AI,MDvsMIP/MJP,together,2,6.5,2.1213203435596424,1.4999999999999998
320,AI,MDvsMIP/MJP,opposed,2,3,0,0
320,AI,FAVvsP,together,2,8,1.4142135623730951,1
320,AI,FAVvsP,opposed,2,6.5,4.949747468305833,3.4999999999999996
321,AI,FAVvsMJP,together,2,6,0,0
321,AI,FAVvsMJP,opposed,2,6,0,0
321,AI,MDvsMIP/MJP,together,2,6,0,0
321,AI,MDvsMIP/MJP,opposed,2,6,0,0
321,AI,FAVvsP,together,2,0,0,0
321,AI,FAVvsP,opposed,2,0,0,0
322,AI,FAVvsMJP,together,2,1,1.4142135623730951,1
322,AI,FAVvsMJP,opposed,2,6.5,0.7071067811865476,0.5
322,AI,MDvsMIP/MJP,together,2,2,1.4142135623730951,1
322,AI,MDvsMIP/MJP,opposed,2,3,4.242640687119285,2.9999999999999996
322,AI,FAVvsP,together,2,0.5,0.7071067811865476,0.5
322,AI,FAVvsP,opposed,2,4,2.8284271247461903,2
323,AI,FAVvsMJP,together,2,4,4.242640687119285,2.9999999999999996
323,AI,FAVvsMJP,opposed,2,1,1.4142135623730951,1
323,AI,MDvsMIP/MJP,together,2,5,7.0710678118654755,5
323,AI,MDvsMIP/MJP,opposed,2,4.5,0.7071067811865476,0.5
323,AI,FAVvsP,together,2,9.5,2.1213203435596424,1.4999999999999998
323,AI,FAVvsP,opposed,2,0,0,0
324,AI,FAVvsMJP,together,2,7,4.242640687119285,2.9999999999999996
324,AI,FAVvsMJP,opposed,2,11.5,0.7071067811865476,0.5
324,AI,MDvsMIP/MJP,together,2,8,4.242640687119285,2.9999999999999996
324,AI,MDvsMIP/MJP,opposed,2,6.5,0.7071067811865476,0.5
324,AI,FAVvsP,together,2,6.5,6.363961030678928,4.5
324,AI,FAVvsP,opposed,2,10.5,0.7071067811865476,0.5
325,AI,FAVvsMJP,together,2,6,0,0
325,AI,FAVvsMJP,opposed,2,6,0,0
325,AI,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
325,AI,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
325,AI,FAVvsP,together,2,0,0,0
325,AI,FAVvsP,opposed,2,0,0,0
326,AI,FAVvsMJP,together,2,9,2.8284271247461903,2
326,AI,FAVvsMJP,opposed,2,6.5,3.5355339059327378,2.5
326,AI,MDvsMIP/MJP,together,2,7.5,3.5355339059327378,2.5
326,AI,MDvsMIP/MJP,opposed,2,10,1.4142135623730951,1
326,AI,FAVvsP,together,2,10,0,0
326,AI,FAVvsP,opposed,2,8,1.4142135623730951,1
327,AI,FAVvsMJP,together,2,6,0,0
327,AI,FAVvsMJP,opposed,2,6,0,0
327,AI,MDvsMIP/MJP,together,2,9,4.242640687119285,2.9999999999999996
327,AI,MDvsMIP/MJP,opposed,2,12,0,0
327,AI,FAVvsP,together,2,0,0,0
327,AI,FAVvsP,opposed,2,0,0,0
328,AI,FAVvsMJP,together,2,4,2.8284271247461903,2
328,AI,FAVvsMJP,opposed,2,3.5,3.5355339059327378,2.5
328,AI,MDvsMIP/MJP,together,2,6,5.656854249492381,4
328,AI,MDvsMIP/MJP,opposed,2,6.5,3.5355339059327378,2.5
328,AI,FAVvsP,together,2,3.5,3.5355339059327378,2.5
328,AI,FAVvsP,opposed,2,3.5,2.1213203435596424,1.4999999999999998
329,AI,FAVvsMJP,together,2,4.5,3.5355339059327378,2.5
329,AI,FAVvsMJP,opposed,2,4,1.4142135623730951,1
329,AI,MDvsMIP/MJP,together,2,0,0,0
329,AI,MDvsMIP/MJP,opposed,2,8,0,0
329,AI,FAVvsP,together,2,1,1.4142135623730951,1
329,AI,FAVvsP,opposed,2,11,0,0
330,AI,FAVvsMJP,together,2,7,7.0710678118654755,5
330,AI,FAVvsMJP,opposed,2,9.5,3.5355339059327378,2.5
330,AI,MDvsMIP/MJP,together,2,5,2.8284271247461903,2
330,AI,MDvsMIP/MJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
330,AI,FAVvsP,together,2,4.5,2.1213203435596424,1.4999999999999998
330,AI,FAVvsP,opposed,2,8,2.8284271247461903,2
331,AI,FAVvsMJP,together,2,0,0,0
331,AI,FAVvsMJP,opposed,2,10.5,2.1213203435596424,1.4999999999999998
331,AI,MDvsMIP/MJP,together,2,0,0,0
331,AI,MDvsMIP/MJP,opposed,2,0,0,0
331,AI,FAVvsP,together,2,0,0,0
331,AI,FAVvsP,opposed,2,11,1.4142135623730951,1
332,AI,FAVvsMJP,together,2,3.5,4.949747468305833,3.4999999999999996
332,AI,FAVvsMJP,opposed,2,7,4.242640687119285,2.9999999999999996
332,AI,MDvsMIP/MJP,together,2,9,2.8284271247461903,2
332,AI,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
332,AI,FAVvsP,together,2,7.5,0.7071067811865476,0.5
332,AI,FAVvsP,opposed,2,12,0,0
333,AI,FAVvsMJP,together,2,7,0,0
333,AI,FAVvsMJP,opposed,2,6,1.4142135623730951,1
333,AI,MDvsMIP/MJP,together,2,7,2.8284271247461903,2
333,AI,MDvsMIP/MJP,opposed,2,6.5,3.5355339059327378,2.5
333,AI,FAVvsP,together,2,2.5,2.1213203435596424,1.4999999999999998
333,AI,FAVvsP,opposed,2,3.5,0.7071067811865476,0.5
334,AI,FAVvsMJP,together,2,0,0,0
334,AI,FAVvsMJP,opposed,2,11.5,0.7071067811865476,0.5
334,AI,MDvsMIP/MJP,together,2,5,4.242640687119285,2.9999999999999996
334,AI,MDvsMIP/MJP,opposed,2,9.5,3.5355339059327378,2.5
334,AI,FAVvsP,together,2,0,0,0
334,AI,FAVvsP,opposed,2,3.5,3.5355339059327378,2.5
335,AI,FAVvsMJP,together,2,3.5,3.5355339059327378,2.5
335,AI,FAVvsMJP,opposed,2,7,1.4142135623730951,1
335,AI,MDvsMIP/MJP,together,2,7.5,4.949747468305833,3.4999999999999996
335,AI,MDvsMIP/MJP,opposed,2,7,1.4142135623730951,1
335,AI,FAVvsP,together,2,7,7.0710678118654755,5
335,AI,FAVvsP,opposed,2,0,0,0
336,AI,FAVvsMJP,together,2,5,2.8284271247461903,2
336,AI,FAVvsMJP,opposed,2,7,0,0
336,AI,MDvsMIP/MJP,together,2,5,0,0
336,AI,MDvsMIP/MJP,opposed,2,6.5,2.1213203435596424,1.4999999999999998
336,AI,FAVvsP,together,2,4,2.8284271247461903,2
336,AI,FAVvsP,opposed,2,4.5,0.7071067811865476,0.5
337,AI,FAVvsMJP,together,2,1,1.4142135623730951,1
337,AI,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
337,AI,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
337,AI,MDvsMIP/MJP,opposed,2,0,0,0
337,AI,FAVvsP,together,2,1.5,2.1213203435596424,1.4999999999999998
337,AI,FAVvsP,opposed,2,10,2.8284271247461903,2
338,AI,FAVvsMJP,together,2,0,0,0
338,AI,FAVvsMJP,opposed,2,6,0,0
338,AI,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
338,AI,MDvsMIP/MJP,opposed,2,6,0,0
338,AI,FAVvsP,together,2,0,0,0
338,AI,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
339,AI,FAVvsMJP,together,2,0,0,0
339,AI,FAVvsMJP,opposed,2,2,0,0
339,AI,MDvsMIP/MJP,together,2,12,0,0
339,AI,MDvsMIP/MJP,opposed,2,5.5,0.7071067811865476,0.5
339,AI,FAVvsP,together,2,0,0,0
339,AI,FAVvsP,opposed,2,0,0,0
340,AI,FAVvsMJP,together,2,7.5,0.7071067811865476,0.5
340,AI,FAVvsMJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
340,AI,MDvsMIP/MJP,together,2,10,2.8284271247461903,2
340,AI,MDvsMIP/MJP,opposed,2,8.5,2.1213203435596424,1.4999999999999998
340,AI,FAVvsP,together,2,2,2.8284271247461903,2
340,AI,FAVvsP,opposed,2,3,2.8284271247461903,2
341,AI,FAVvsMJP,together,2,1.5,2.1213203435596424,1.4999999999999998
341,AI,FAVvsMJP,opposed,2,0.5,0.7071067811865476,0.5
341,AI,MDvsMIP/MJP,together,2,6,1.4142135623730951,1
341,AI,MDvsMIP/MJP,opposed,2,5.5,6.363961030678928,4.5
341,AI,FAVvsP,together,2,8.5,4.949747468305833,3.4999999999999996
341,AI,FAVvsP,opposed,2,6.5,7.7781745930520225,5.499999999999999
342,AI,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
342,AI,FAVvsMJP,opposed,2,6,0,0
342,AI,MDvsMIP/MJP,together,2,6,0,0
342,AI,MDvsMIP/MJP,opposed,2,6,0,0
342,AI,FAVvsP,together,2,0,0,0
342,AI,FAVvsP,opposed,2,0.5,0.7071067811865476,0.5
343,AI,FAVvsMJP,together,2,2,2.8284271247461903,2
343,AI,FAVvsMJP,opposed,2,8,0,0
343,AI,MDvsMIP/MJP,together,2,2,1.4142135623730951,1
343,AI,MDvsMIP/MJP,opposed,2,10,1.4142135623730951,1
343,AI,FAVvsP,together,2,2.5,3.5355339059327378,2.5
343,AI,FAVvsP,opposed,2,4,1.4142135623730951,1
344,AI,FAVvsMJP,together,2,0.5,0.7071067811865476,0.5
344,AI,FAVvsMJP,opposed,2,9,4.242640687119285,2.9999999999999996
344,AI,MDvsMIP/MJP,together,2,0,0,0
344,AI,MDvsMIP/MJP,opposed,2,4,5.656854249492381,4
344,AI,FAVvsP,together,2,0,0,0
344,AI,FAVvsP,opposed,2,7,2.8284271247461903,2
345,AI,FAVvsMJP,together,2,12,0,0
345,AI,FAVvsMJP,opposed,2,0,0,0
345,AI,MDvsMIP/MJP,together,2,12,0,0
345,AI,MDvsMIP/MJP,opposed,2,12,0,0
345,AI,FAVvsP,together,2,11,1.4142135623730951,1
345,AI,FAVvsP,opposed,2,0,0,0
346,AI,FAVvsMJP,together,2,6,0,0
346,AI,FAVvsMJP,opposed,2,6,0,0
346,AI,MDvsMIP/MJP,together,2,2,1.4142135623730951,1
346,AI,MDvsMIP/MJP,opposed,2,6,0,0
346,AI,FAVvsP,together,2,0,0,0
346,AI,FAVvsP,opposed,2,0,0,0
347,AI,FAVvsMJP,together,2,4.5,0.7071067811865476,0.5
347,AI,FAVvsMJP,opposed,2,7.5,2.1213203435596424,1.4999999999999998
347,AI,MDvsMIP/MJP,together,2,0.5,0.7071067811865476,0.5
347,AI,MDvsMIP/MJP,opposed,2,8.5,0.7071067811865476,0.5
347,AI,FAVvsP,together,2,0,0,0
347,AI,FAVvsP,opposed,2,5.5,0.7071067811865476,0.5
348,AI,FAVvsMJP,together,2,0,0,0
348,AI,FAVvsMJP,opposed,2,12,0,0
348,AI,MDvsMIP/MJP,together,2,0,0,0
348,AI,MDvsMIP/MJP,opposed,2,0,0,0
348,AI,FAVvsP,together,2,0,0,0
348,AI,FAVvsP,opposed,2,12,0,0
349,AI,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
349,AI,FAVvsMJP,opposed,2,6,0,0
349,AI,MDvsMIP/MJP,together,2,5.5,2.1213203435596424,1.4999999999999998
349,AI,MDvsMIP/MJP,opposed,2,5.5,0.7071067811865476,0.5
349,AI,FAVvsP,together,2,0,0,0
349,AI,FAVvsP,opposed,2,6,8.48528137423857,5.999999999999999
350,AI,FAVvsMJP,together,2,4,5.656854249492381,4
350,AI,FAVvsMJP,opposed,2,3,4.242640687119285,2.9999999999999996
350,AI,MDvsMIP/MJP,together,2,2.5,3.5355339059327378,2.5
350,AI,MDvsMIP/MJP,opposed,2,0,0,0
350,AI,FAVvsP,together,2,0,0,0
350,AI,FAVvsP,opposed,2,3,4.242640687119285,2.9999999999999996
351,AI,FAVvsMJP,together,2,8,4.242640687119285,2.9999999999999996
351,AI,FAVvsMJP,opposed,2,6,8.48528137423857,5.999999999999999
351,AI,MDvsMIP/MJP,together,2,8,5.656854249492381,4
351,AI,MDvsMIP/MJP,opposed,2,8,1.4142135623730951,1
351,AI,FAVvsP,together,2,3.5,0.7071067811865476,0.5
351,AI,FAVvsP,opposed,2,5.5,3.5355339059327378,2.5
352,AI,FAVvsMJP,together,2,0,0,0
352,AI,FAVvsMJP,opposed,2,12,0,0
352,AI,MDvsMIP/MJP,together,2,0,0,0
352,AI,MDvsMIP/MJP,opposed,2,0,0,0
352,AI,FAVvsP,together,2,0,0,0
352,AI,FAVvsP,opposed,2,12,0,0
353,AI,FAVvsMJP,together,2,0,0,0
353,AI,FAVvsMJP,opposed,2,11,1.4142135623730951,1
353,AI,MDvsMIP/MJP,together,2,0,0,0
353,AI,MDvsMIP/MJP,opposed,2,3,4.242640687119285,2.9999999999999996
353,AI,FAVvsP,together,2,0,0,0
353,AI,FAVvsP,opposed,2,11,1.4142135623730951,1
354,Human,FAVvsMJP,together,2,4.5,0.7071067811865476,0.5
354,Human,FAVvsMJP,opposed,2,7,0,0
354,Human,MDvsMIP/MJP,together,2,4,1.4142135623730951,1
354,Human,MDvsMIP/MJP,opposed,2,1,1.4142135623730951,1
354,Human,FAVvsP,together,2,0,0,0
354,Human,FAVvsP,opposed,2,1,1.4142135623730951,1
355,Human,FAVvsMJP,together,2,4.5,0.7071067811865476,0.5
355,Human,FAVvsMJP,opposed,2,8,5.656854249492381,4
355,Human,MDvsMIP/MJP,together,2,4.5,2.1213203435596424,1.4999999999999998
355,Human,MDvsMIP/MJP,opposed,2,4,2.8284271247461903,2
355,Human,FAVvsP,together,2,0,0,0
355,Human,FAVvsP,opposed,2,3.5,4.949747468305833,3.4999999999999996
356,Human,FAVvsMJP,together,2,3,2.8284271247461903,2
356,Human,FAVvsMJP,opposed,2,8.5,4.949747468305833,3.4999999999999996
356,Human,MDvsMIP/MJP,together,2,2.5,2.1213203435596424,1.4999999999999998
356,Human,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
356,Human,FAVvsP,together,2,0,0,0
356,Human,FAVvsP,opposed,2,9.5,2.1213203435596424,1.4999999999999998
357,Human,FAVvsMJP,together,2,1,1.4142135623730951,1
357,Human,FAVvsMJP,opposed,2,0.5,0.7071067811865476,0.5
357,Human,MDvsMIP/MJP,together,2,2,2.8284271247461903,2
357,Human,MDvsMIP/MJP,opposed,2,0.5,0.7071067811865476,0.5
357,Human,FAVvsP,together,2,4.5,4.949747468305833,3.4999999999999996
357,Human,FAVvsP,opposed,2,4,4.242640687119285,2.9999999999999996
358,Human,FAVvsMJP,together,2,5.5,0.7071067811865476,0.5
358,Human,FAVvsMJP,opposed,2,4,2.8284271247461903,2
358,Human,MDvsMIP/MJP,together,2,6,2.8284271247461903,2
358,Human,MDvsMIP/MJP,opposed,2,4.5,3.5355339059327378,2.5
358,Human,FAVvsP,together,2,4.5,3.5355339059327378,2.5
358,Human,FAVvsP,opposed,2,1.5,2.1213203435596424,1.4999999999999998
359,Human,FAVvsMJP,together,2,3,4.242640687119285,2.9999999999999996
359,Human,FAVvsMJP,opposed,2,6,0,0
359,Human,MDvsMIP/MJP,together,2,3,4.242640687119285,2.9999999999999996
359,Human,MDvsMIP/MJP,opposed,2,3,4.242640687119285,2.9999999999999996
359,Human,FAVvsP,together,2,0.5,0.7071067811865476,0.5
359,Human,FAVvsP,opposed,2,0,0,0
360,Human,FAVvsMJP,together,2,2.5,0.7071067811865476,0.5
360,Human,FAVvsMJP,opposed,2,2.5,2.1213203435596424,1.4999999999999998
360,Human,MDvsMIP/MJP,together,2,9,0,0
360,Human,MDvsMIP/MJP,opposed,2,3,1.4142135623730951,1
360,Human,FAVvsP,together,2,4,2.8284271247461903,2
360,Human,FAVvsP,opposed,2,3,1.4142135623730951,1
361,Human,FAVvsMJP,together,2,0,0,0
361,Human,FAVvsMJP,opposed,2,12,0,0
361,Human,MDvsMIP/MJP,together,2,0,0,0
361,Human,MDvsMIP/MJP,opposed,2,0,0,0
361,Human,FAVvsP,together,2,0,0,0
361,Human,FAVvsP,opposed,2,12,0,0
362,Human,FAVvsMJP,together,2,4,1.4142135623730951,1
362,Human,FAVvsMJP,opposed,2,9.5,2.1213203435596424,1.4999999999999998
362,Human,MDvsMIP/MJP,together,2,2.5,2.1213203435596424,1.4999999999999998
362,Human,MDvsMIP/MJP,opposed,2,9,4.242640687119285,2.9999999999999996
362,Human,FAVvsP,together,2,0,0,0
362,Human,FAVvsP,opposed,2,3.5,0.7071067811865476,0.5
363,Human,FAVvsMJP,together,2,6.5,2.1213203435596424,1.4999999999999998
363,Human,FAVvsMJP,opposed,2,6,1.4142135623730951,1
